Regret,Relative Regret,Accuracy,Optimal
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9583333333333334,True
-0.0,-0.0,0.9722222222222222,True
0.4,0.016949152268407267,0.9375,False
2.1,0.0391061446957985,0.8680555555555556,False
2.8,0.0875,0.8958333333333334,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,1.0,True
0.8,0.05882352776180919,0.9722222222222222,False
-0.0,-0.0,1.0,True
0.0,0.0,0.9444444444444444,True
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9583333333333334,True
0.4,0.01673640194077116,0.9861111111111112,False
-0.0,-0.0,0.8611111111111112,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,1.0,True
0.8,0.023529411764705882,0.9722222222222222,False
-0.0,-0.0,0.9583333333333334,True
-0.0,-0.0,0.9861111111111112,True
0.0,0.0,1.0,True
0.4,0.009708737684291771,0.9305555555555556,False
0.0,0.0,0.8819444444444444,True
4.1,0.16666666408218345,0.9513888888888888,False
-0.0,-0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.0,0.0,1.0,True
0.0,0.0,0.8472222222222222,True
8.8,0.3859649251959592,0.8888888888888888,False
0.8,0.07142857264499278,0.875,False
-0.0,-0.0,0.9722222222222222,True
0.0,0.0,1.0,True
1.2,0.04,0.8333333333333334,False
-0.0,-0.0,1.0,True
0.0,0.0,1.0,True
0.0,0.0,0.9861111111111112,True
0.4,0.02564102501402085,0.9583333333333334,False
1.7,0.06938775510204082,0.8402777777777778,False
0.0,0.0,0.9166666666666666,True
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
0.0,0.0,0.9722222222222222,True
0.8,0.020618557106461616,0.9097222222222222,False
0.4,0.02564102501402085,0.9583333333333334,False
0.0,0.0,0.9583333333333334,True
0.8,0.05263157960780771,0.9444444444444444,False
0.0,0.0,0.9861111111111112,True
