Regret,Relative Regret,Accuracy,Optimal
12.8,0.4266666666666667,0.8958333333333334,False
10.8,0.529411774605616,0.9027777777777778,False
1.6,0.10526315921561542,0.8819444444444444,False
4.0,0.2777777851363761,0.8472222222222222,False
4.4,0.3333333381498704,0.9513888888888888,False
3.2,0.10062893323187998,0.9375,False
3.6,0.11145511099174928,0.9236111111111112,False
12.4,0.6326530489113272,0.8541666666666666,False
7.4,0.44047621047956426,0.9236111111111112,False
0.0,0.0,1.0,True
5.2,0.15950920991999198,0.9236111111111112,False
1.6,0.04,0.875,False
1.6,0.09756097787905851,0.9722222222222222,False
19.4,0.5091863720986022,0.9097222222222222,False
3.2,0.05882352776180919,0.8680555555555556,False
12.6,0.7500000340597985,0.8819444444444444,False
8.4,0.47727271692811973,0.8819444444444444,False
0.0,0.0,0.8333333333333334,True
1.6,0.0784313740156468,0.9722222222222222,False
0.0,0.0,1.0,True
18.2,0.8053097209202974,0.875,False
8.4,0.38888888202086414,0.875,False
6.5,0.12380952380952381,0.875,False
7.3,0.19518715781197948,0.8680555555555556,False
12.9,0.8716216103886062,0.9305555555555556,False
0.4,0.00662251638898745,0.9305555555555556,False
3.3,0.16836734366188547,0.8402777777777778,False
17.5,0.5537974616690834,0.9236111111111112,False
9.6,0.18285714285714286,0.9513888888888888,False
28.3,0.6505747126436782,0.7708333333333334,False
5.6,0.27999999999999997,0.7777777777777778,False
22.0,0.9821428738686506,0.9652777777777778,False
2.4,0.17142857142857143,0.9652777777777778,False
0.4,0.009433961924644258,0.8541666666666666,False
9.8,0.34628976198579936,0.8680555555555556,False
0.8,0.05882352776180919,0.9930555555555556,False
3.6,0.1782178150510197,0.9166666666666666,False
5.3,0.16408669118229754,0.9444444444444444,False
14.6,1.0138889157477726,0.9097222222222222,False
1.6,0.04359672933891922,0.9305555555555556,False
1.6,0.08839778819220552,0.9861111111111112,False
0.0,0.0,1.0,True
2.0,0.10869565442739683,0.9444444444444444,False
6.8,0.16666666978324945,0.9513888888888888,False
9.6,0.4067796544417744,0.9722222222222222,False
2.8,0.1581920835767807,0.9027777777777778,False
9.6,0.3692307692307692,0.9166666666666666,False
8.0,0.11095700650911174,0.7916666666666666,False
6.5,0.5241935645132239,0.9583333333333334,False
1.2,0.06629834114415414,0.9652777777777778,False
-0.0,-0.0,1.0,True
-0.0,-0.0,0.9027777777777778,True
3.2,0.09580837885652742,0.9166666666666666,False
6.9,0.40828403288449694,0.8263888888888888,False
6.4,0.4102564002243336,0.8888888888888888,False
6.9,0.16428571428571428,0.9583333333333334,False
14.9,0.37817257418666106,0.9027777777777778,False
6.8,0.21935483870967742,0.9513888888888888,False
0.4,0.00980392175195585,0.9236111111111112,False
1.2,0.02941176525586755,0.9652777777777778,False
10.8,0.4029850860990008,0.8888888888888888,False
12.1,0.27252251315683884,0.9097222222222222,False
6.8,0.28813558856292354,0.875,False
11.9,0.22160148660952483,0.8472222222222222,False
2.8,0.0875,0.8819444444444444,False
3.2,0.147465432603355,0.9027777777777778,False
-0.0,-0.0,0.9444444444444444,True
0.0,0.0,0.9722222222222222,True
3.2,0.23529411104723677,0.9513888888888888,False
13.4,0.6036035828597753,0.9166666666666666,False
0.0,0.0,1.0,True
9.2,0.6216216136104787,0.9652777777777778,False
3.2,0.15023474716525897,0.9236111111111112,False
2.8,0.07310705106465414,0.8958333333333334,False
1.6,0.06694560776308464,0.9722222222222222,False
4.8,0.2790697550631787,0.9652777777777778,False
6.1,0.36309525458450564,0.9236111111111112,False
4.5,0.3125000082784231,0.9166666666666666,False
12.2,0.4135593220338983,0.8888888888888888,False
4.4,0.12941176470588237,0.9166666666666666,False
7.6,0.17592592281896233,0.8958333333333334,False
0.4,0.011142060807759455,0.9513888888888888,False
0.8,0.02666666666666667,0.9166666666666666,False
11.2,0.2718446551601696,0.9305555555555556,False
0.8,0.04878048893952926,0.9583333333333334,False
4.1,0.16666666408218345,0.9513888888888888,False
0.8,0.033057850197473634,0.9930555555555556,False
-0.0,-0.0,0.9861111111111112,True
16.6,1.012195145495232,0.9027777777777778,False
2.0,0.1,0.9444444444444444,False
0.0,0.0,0.9861111111111112,True
4.8,0.21052632283415953,0.8680555555555556,False
1.6,0.14285714528998555,0.9583333333333334,False
0.4,0.005681818058668092,0.7916666666666666,False
0.0,0.0,0.8888888888888888,True
20.3,0.6766666666666666,0.7986111111111112,False
4.4,0.2972972934658812,0.875,False
8.5,0.13385826771653545,0.8263888888888888,False
0.8,0.035555555555555556,0.9652777777777778,False
4.0,0.25641025014020846,0.9375,False
17.3,0.7061224489795919,0.8888888888888888,False
2.4,0.1176470610234702,0.9305555555555556,False
0.0,0.0,1.0,True
-0.0,-0.0,1.0,True
2.4,0.08602150655249464,0.875,False
1.2,0.030927835659692423,0.9375,False
4.8,0.30769230016825017,0.9305555555555556,False
4.0,0.16666666666666666,0.9236111111111112,False
18.5,1.2171052784305532,0.8819444444444444,False
5.3,0.14520547945205478,0.9930555555555556,False
1.6,0.02898550684575749,0.9652777777777778,False
16.3,0.9209039151076877,0.9375,False
15.8,0.4787878787878788,0.8888888888888888,False
4.5,0.14106583240791049,0.9305555555555556,False
4.0,0.23809524890787256,0.9166666666666666,False
2.8,0.19999999999999998,0.9583333333333334,False
15.6,0.2943396226415094,0.9236111111111112,False
1.2,0.020202019683066737,0.9791666666666666,False
