True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.4870076352659827,0.4870077462881897,2.621035614013672,723.3479228019714,1000.0
0.5036704728410735,0.5036706374416678,2.7002234497070314,722.5533454418182,1000.0
0.5124943758266347,0.5124945454437612,3.2013139953613283,723.3311409950256,1000.0
0.46742336889939057,0.4674236567653862,2.9020215148925783,722.769083738327,1000.0
0.5090828828532828,0.5090829966516646,2.9609167022705076,718.913768529892,1000.0
0.3783293740839703,0.37832958801961913,2.5631446228027346,723.9869074821472,1000.0
0.4759605754599972,0.47596073638238223,2.8287440490722657,720.530136346817,1000.0
0.44021534052407957,0.4402156058734879,2.8940978393554686,719.7530341148376,1000.0
0.518081969713339,0.5180821715841227,2.704143371582031,719.767379283905,1000.0
0.47258578365328135,0.4725860247568957,2.735058868408203,720.5966167449951,1000.0
