True SPO,Unamb SPO,Elapsed,Epochs
0.19401860320413533,0.19401894170295977,0.6708066463470459,0.0
0.1584865346778077,0.15848668972581678,0.6008749008178711,0.0
0.1903903357772366,0.19039055179906236,0.5961198806762695,0.0
0.18961268620698543,0.18961280380707232,0.5994632244110107,0.0
0.18196943716908104,0.18196959284590353,0.5971035957336426,0.0
0.16226287599874645,0.16226300040867667,0.5976235866546631,0.0
0.16886385312830063,0.16886404015557405,0.6844992637634277,0.0
0.19276781496492407,0.1927680129037569,0.595043420791626,0.0
0.1690235913151589,0.16902381633721109,0.5917754173278809,0.0
0.18196943716908104,0.18196959284590353,0.5924623012542725,0.0
