True SPO,Unamb SPO,Elapsed,Epochs
-2.9342954058265627e-17,2.545794655542998e-09,0.33507347106933594,0.0
-1.006678179119258e-17,2.5558142147202657e-09,0.3286750316619873,0.0
-2.9097410216626567e-18,2.5619106900940793e-09,0.3287806510925293,0.0
-2.1988235095011493e-17,2.531100511738055e-09,0.329669713973999,0.0
-7.207263930618958e-18,2.570420605606542e-09,0.3297722339630127,0.0
-1.2348472241003185e-17,2.5779015866037625e-09,0.33264756202697754,0.0
-1.5523328564606334e-17,2.5617380470314933e-09,0.32616519927978516,0.0
-1.9852137518700926e-17,2.5337262137427155e-09,0.32716822624206543,0.0
-4.7805468119931904e-18,2.5418105602231344e-09,0.3260467052459717,0.0
-7.207263930618958e-18,2.570420605606542e-09,0.32710766792297363,0.0
