True SPO,Unamb SPO,Elapsed,Epochs
0.09885620731476145,0.09885620731476145,664.8490817546844,30.0
0.09190632447877502,0.091906324478775,771.3257269859314,30.0
0.08929796308220972,0.08929796308220968,703.1581666469574,30.0
0.09043905300194015,0.09043905300194015,722.8349981307983,30.0
0.08775482741827649,0.08775482742227693,745.4956932067871,30.0
0.09570329994204795,0.09570329994204795,675.838084936142,30.0
0.10412421763947462,0.10412421763947462,603.60928606987,30.0
0.09560483154191568,0.09560483154191568,677.8620734214783,30.0
0.0926444948745456,0.0926444948745456,601.6849200725555,30.0
0.09609442755741009,0.09609442755741002,733.0271444320679,30.0
