True SPO,Unamb SPO,Elapsed,Epochs
0.0986148228866826,0.09861482288668257,163.26084780693054,30.0
0.09572935093598159,0.09572935094685905,148.3318862915039,30.0
0.09158472270019204,0.09158472270019197,153.81405019760132,30.0
0.09894186995084049,0.09894186996876869,147.74694204330444,30.0
0.09799575654873505,0.09799575655896045,200.77147483825684,30.0
0.09888737948643367,0.09888737948643367,179.67334508895874,30.0
0.11422566079255238,0.11422566079255238,94.22966980934143,30.0
0.10765028154769275,0.1077451268111271,185.24021124839783,30.0
0.10366638694670126,0.10366638696679961,83.50417232513428,30.0
0.09857356758295745,0.09857356758295745,163.1508595943451,30.0
