True SPO,Unamb SPO,Elapsed,Epochs
0.09885620731476145,0.09885620731476145,626.0040624141693,30.0
0.09190632447877502,0.091906324478775,716.4205174446106,30.0
0.08929796308220972,0.08929796308220968,656.0259847640991,30.0
0.09043905300194015,0.09043905300194015,675.6137011051178,30.0
0.08775482741827649,0.08775482742227693,696.6018736362457,30.0
0.09570329994204795,0.09570329994204795,632.4883306026459,30.0
0.10412421763947462,0.10412421763947462,568.5399096012115,30.0
0.09560483154191568,0.09560483154191568,632.9212484359741,30.0
0.0926444948745456,0.0926444948745456,566.8042900562286,30.0
0.09609442755741009,0.09609442755741002,684.7386047840118,30.0
