True SPO,Unamb SPO,Elapsed,Epochs
0.14925777555083913,0.14925777793291556,1548.3197703361511,300.0
0.14827522888026937,0.14827523006816626,1581.0034701824188,300.0
0.13359703279489202,0.13359703339227577,1573.8036210536957,300.0
0.13904103162986103,0.1390410313987644,1574.7323713302612,300.0
0.15213966052826003,0.15213966349953945,1575.603997707367,300.0
0.13980238040844442,0.13980238128392533,1581.2387897968292,300.0
0.15414992341718065,0.15414992402011804,2902.574908733368,300.0
0.13970664430335258,0.139706646996774,1578.0987825393677,300.0
0.14358316864328408,0.14358317062309067,1587.1113543510437,300.0
0.15239275483801346,0.15239275253735107,1595.8171994686127,300.0
