True SPO,Unamb SPO,Elapsed,Epochs
0.06853878477905102,0.06853883237072414,329.9152686595917,1000.0
0.07986333778576868,0.07986338517377442,332.5944654941559,1000.0
0.0367589868661987,0.0367590318519517,335.2059054374695,1000.0
0.04986885142290387,0.04986890786380233,336.764356136322,1000.0
0.0437245778399111,0.04372462383376333,334.01929926872253,1000.0
0.03844396084204916,0.038444008028812114,336.53901290893555,1000.0
0.03300967538983914,0.03300972899067161,334.90303921699524,1000.0
0.042666983805789135,0.04266703047773536,338.7163054943085,1000.0
0.03993600831717466,0.03993606543972857,337.5955955982208,1000.0
0.03391823147294914,0.033918282913868385,335.44276213645935,1000.0
