True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.011217334760332801,0.01121733362362708,26.124847534179686,236.07089400291443,4.0
0.01046065286980098,0.010460652360301284,21.88727799987793,233.52359771728516,4.0
0.00898463186823444,0.00898403151449194,24.17048976135254,236.0355098247528,4.0
0.011129868388366668,0.011129870512872496,24.447792694091795,235.42495274543762,4.0
0.010746721457159698,0.01074672131792018,27.558269332885743,234.1758873462677,4.0
0.009532724314227291,0.00953272449631283,22.801466506958008,234.24548864364624,4.0
0.009734887142564314,0.009734889517004392,23.139603759765624,236.320805311203,4.0
0.010170874362195288,0.010170874570556213,27.45792970275879,232.8590865135193,4.0
0.010948882076445843,0.010948882794784823,22.701484481811523,232.4001944065094,4.0
0.010399459409785825,0.010399460811898811,26.89378060913086,232.11902689933777,4.0
