True SPO,Unamb SPO,Elapsed,Epochs
0.10675859489126709,0.10814110883733807,608.1653225421906,1000.0
0.10742559945592972,0.10895942329923596,617.4568676948547,1000.0
0.10521825916447208,0.10646363761365758,617.5227158069611,1000.0
0.1076373265804039,0.10983223868415322,620.2502582073212,1000.0
0.10023976559836165,0.10122377853370865,621.0776262283325,1000.0
0.11613875579448414,0.1174236475487927,620.1561691761017,1000.0
0.09698408878811333,0.09796349192051498,620.8792538642883,1000.0
0.11410751738640895,0.1156160175691584,620.7421734333038,1000.0
0.107992654084494,0.10922620296328257,621.456686258316,1000.0
0.10143786654463544,0.10284210573935208,619.8236725330353,1000.0
