True SPO,Unamb SPO,Elapsed,Epochs
0.21725293127574127,0.2179669213392251,2084.223961830139,300.0
0.21248498916519795,0.21297937807960968,2104.850894212723,300.0
0.2105290288746743,0.2111204252447989,2152.365258216858,300.0
0.20843363789257038,0.20890983263593407,2146.148069381714,300.0
0.2222432581307566,0.22272564368493994,2149.2008266448975,300.0
0.21069340675592618,0.2110795705597977,2146.9080097675323,300.0
0.2210509598224936,0.22141184302120215,2052.3677282333374,300.0
0.1967919881132366,0.19742250019115434,2048.0100331306458,300.0
0.2082584080838671,0.20863038138552525,2141.2456176280975,300.0
0.21949401391825785,0.21995002060374955,2140.076192140579,300.0
