True SPO,Unamb SPO,Elapsed,Epochs
0.05083548629925015,0.05083549273190884,1109.7138676643372,300.0
0.048777256522305454,0.04877726065630848,1109.65864944458,300.0
0.04714406611636695,0.047144070648347164,1119.9351677894592,300.0
0.04452509455786762,0.044525098162917574,1116.2452414035797,300.0
0.052884763493794555,0.0528847682898524,1120.703092098236,300.0
0.050571645537495706,0.050571649987020004,1115.676938533783,300.0
0.048679871181769196,0.048679875716133324,1118.9672629833221,300.0
0.05671100583392617,0.05671101311480007,1138.138240814209,300.0
0.04501826843593591,0.04501827308240725,1134.9551937580109,300.0
0.05092359131247123,0.050923597956847345,1120.475884437561,300.0
