True SPO,Unamb SPO,Elapsed,Epochs
0.005182968183943395,0.0051830483325837305,1200.2074904441833,0.0
0.021733458509338232,0.02173366638756381,1200.0764892101288,0.0
0.017766992142269587,0.017767138960673612,1205.8652098178864,0.0
0.01060009578466939,0.010600216109502049,1203.1093940734863,0.0
0.011538481492826033,0.011538686866907054,1201.8453578948975,0.0
0.019044480898279016,0.019044766204547408,1199.4922099113464,0.0
0.01585832453372609,0.01585843265271051,1201.0879342556,0.0
0.013362110826982958,0.013362305073874856,1200.429928779602,0.0
0.008569661582658929,0.008569879375376305,1200.9381232261658,0.0
0.016464777687978268,0.016464896500267848,1197.2993681430817,0.0
