True SPO,Unamb SPO,Elapsed,Epochs
0.12668523770627477,0.1267111702296769,183.60645055770874,1000.0
0.3205675381214607,0.32063242508643575,180.62546348571777,1000.0
0.243767348352935,0.24382718634051656,180.49898743629456,1000.0
0.2152851647446742,0.21571347532301233,182.99586868286133,1000.0
0.47298078721814873,0.47303622013812596,178.3492169380188,1000.0
0.2508606449918189,0.25088166317779353,180.94171118736267,1000.0
0.15205427440420113,0.15303169651073745,184.49428391456604,1000.0
0.20699926257844206,0.20708576419377353,182.58161783218384,1000.0
0.21224816585660958,0.21226862812190989,178.57670402526855,1000.0
0.1873006317724382,0.1875284645693421,181.82867288589478,1000.0
