True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.00021050613038244497,0.0002105113171136184,1.6972624893188477,180.24426937103271,20.0
0.0002308528314349899,0.00023085962091143653,1.6305905075073241,175.09855365753174,20.0
0.00031432373055673883,0.00031432803154671224,1.7962258987426758,172.2284677028656,20.0
0.00015037977327141155,0.0001503838456718157,1.6211507415771484,175.67408895492554,20.0
0.00014117833788206667,0.000141182300108547,1.5764706506729127,173.51423740386963,20.0
0.00023527675533650754,0.0002352814383802996,1.7435938692092896,171.85534358024597,20.0
0.0001693781830462881,0.0001693839307880992,1.761696979522705,176.92017936706543,20.0
0.0003277033066771826,0.00032770917843478363,1.6420047721862794,175.81238293647766,20.0
0.00027893513436075664,0.00027894017343378815,1.6673451595306397,173.09520387649536,20.0
0.000229047789520042,0.00022905247483066262,1.7407001934051514,176.32140278816223,20.0
