True SPO,Unamb SPO,Elapsed,Epochs
0.1991361057559893,0.1991361057559892,96.60876560211182,1000.0
0.16980406666468417,0.16980406666468417,95.07201910018921,1000.0
0.20644807712119373,0.20644807712119373,94.63064074516296,1000.0
0.1691990121023997,0.1691990121023997,94.49574637413025,1000.0
0.17927323211570473,0.17927323211570473,93.6732816696167,1000.0
0.20294441160538432,0.20294441160538432,99.45085978507996,1000.0
0.1686436656324709,0.1686436656324709,96.92944550514221,1000.0
0.1838999410951254,0.1838999410951254,93.02487897872925,1000.0
0.20104962206536606,0.20104962206536606,93.04544687271118,1000.0
0.17245422325688228,0.17245422325688228,93.322274684906,1000.0
