True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.0019378378403233725,0.0019378800948680187,0.006520499945428113,597.9273598194122,0.0
0.0015722860433330923,0.0015723343775058548,0.00610666898747491,601.8883037567139,0.0
0.0017087221519010679,0.001708769851523565,0.006493075247066825,600.0628645420074,0.0
0.001652833683565938,0.001652923860538737,0.0040552586058497046,603.0922343730927,0.0
0.0023530415588483337,0.0024068623489797787,0.007508234475237014,597.2871963977814,0.0
0.001514841322660108,0.0015148767684829067,0.005115775511565348,601.0748775005341,0.0
0.0016948647682758016,0.0016949055232255842,0.005063552976736381,603.1557376384735,0.0
0.0013504393640182265,0.0013504855143334062,0.0038721477485108083,600.5989565849304,0.0
0.0014015661929455922,0.001401613881767806,0.00529364279172223,601.5442724227905,0.0
0.000884835878661884,0.0008849086654561383,0.006252706317417528,603.014246225357,0.0
