True SPO,Unamb SPO,Elapsed,Epochs
0.18442367601200144,0.18442367601200144,353.81227803230286,1000.0
0.16827728385473964,0.16827728385473964,321.29904222488403,1000.0
0.19953284961683845,0.19953284961683845,355.19161653518677,1000.0
0.14956050667830798,0.14956050667830798,347.5926868915558,1000.0
0.26229414291776515,0.26229414291776515,368.0293393135071,1000.0
0.19456597394800992,0.19456597394800992,365.76335525512695,1000.0
0.18170659984099596,0.18170659984099596,341.20672059059143,1000.0
0.20825795726737334,0.20825795726737334,349.1542384624481,1000.0
0.2425596630785153,0.2425596630785153,382.1331820487976,1000.0
0.1926808845978607,0.1926808845978607,332.3219738006592,1000.0
