True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.11787476381091684,0.11787476381091684,1.9817090493952416,0.06368374824523926,0.0
0.09349490307236275,0.09349490307236275,1.9661166896008415,0.05642867088317871,0.0
0.11327146521515791,0.11327146521515791,1.8797637536477618,0.0619044303894043,0.0
0.11224942416250301,0.11224942416250301,1.9912736595315073,0.06148028373718262,0.0
0.10863667207355718,0.10863667207355718,2.0454198414883646,0.06512117385864258,0.0
0.0936162853971144,0.0936162853971144,1.9802038643598507,0.05986189842224121,0.0
0.10193515478311851,0.10193515478311851,2.0238433461657253,0.06388068199157715,0.0
0.08393930478272818,0.08393930478272818,2.01784079329288,0.05387163162231445,0.0
0.09313725197532516,0.09313725197532516,1.987973026388419,0.06655383110046387,0.0
0.097975242231426,0.097975242231426,1.9851675623674796,0.05066943168640137,0.0
