True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.32995627920901566,0.32995627920901566,33.045073989868165,202.72105622291565,4.0
0.37297259750504297,0.37297259750504297,31.43966665649414,197.92473530769348,4.0
0.27597509013355986,0.27597509013355986,28.566270126342772,198.93174743652344,4.0
0.2736528514362808,0.2736528514362808,29.785849060058595,197.35493326187134,4.0
0.2695295853129994,0.2695295853129994,26.470247711181642,198.38199758529663,4.0
0.25158972402310953,0.2516533129840657,31.39863427734375,203.14362263679504,4.0
0.26931560168579527,0.26931560168579527,27.865870025634766,199.96863627433777,4.0
0.3031777557090262,0.3031777557090262,29.27363008117676,200.56056714057922,4.0
0.267858835422995,0.267858835422995,32.330091796875,204.3254005908966,4.0
0.25820711397348295,0.25820711397348295,30.384251205444336,199.37217164039612,4.0
