True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.18022691900644144,0.18038320318872242,5.713922184375001,4.425941228866577,0.0
0.18657233854840044,0.1867045655778465,6.68108069375,4.469895839691162,0.0
0.16772190665046843,0.16831160247325877,5.359226215625,4.457644462585449,0.0
0.16822173798756834,0.16876857825733696,5.02842200625,4.4167091846466064,0.0
0.1691991995512214,0.1693274293348904,4.927255725,4.4278342723846436,0.0
0.19663062783264973,0.19716795634465023,6.871376365625,4.436054706573486,0.0
0.15999474040278674,0.16055301433276364,5.1736772562499995,4.4074931144714355,0.0
0.16404198936870112,0.1643372649495648,5.501535046875,4.44297456741333,0.0
0.1754503799734287,0.175770369723517,5.993647740625,4.450876951217651,0.0
0.16853439030417253,0.16920947297858627,5.66309513125,4.453334093093872,0.0
