True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.011230864609635101,0.011230864609635101,37.8904919757843,208.50759315490723,4.0
0.005880170125293637,0.005880170125293637,29.276676971435545,217.49279475212097,4.0
0.00552188867309595,0.00552188867309595,21.493227603912352,206.69399571418762,4.0
0.0061090478497063646,0.0061090478497063646,21.20045632171631,207.99220299720764,4.0
0.009289022064807168,0.009289022064807168,16.702791465759276,202.71675872802734,4.0
0.0150188050583966,0.0150188050583966,33.805057075500486,203.71691751480103,4.0
0.006099003654128397,0.006099003654128397,19.925312408447265,206.6096637248993,4.0
0.012005396921518833,0.012005396921518833,22.933464157104492,203.94270873069763,4.0
0.007868000916640267,0.007868000916640267,26.773061126708985,204.41886711120605,4.0
0.0063026994047670915,0.006331090480633872,24.272797214508056,202.21420669555664,4.0
