True SPO,Unamb SPO,Elapsed,Epochs
0.19462912138278754,0.19464914701519648,76.61350750923157,300.0
0.20430973504587135,0.20430973504587135,74.21011114120483,300.0
0.21134960868711203,0.21134960876376707,73.23979616165161,300.0
0.22325198581314726,0.22327067111493895,72.73484992980957,300.0
0.18385115381497408,0.18385115381497408,74.13320231437683,300.0
0.21503824062350288,0.21491453693762166,74.523850440979,300.0
0.2125955019339024,0.2126572849917134,74.29449462890625,300.0
0.2047686920280278,0.20482895356187664,73.21422958374023,300.0
0.22382508737586665,0.22386595309698906,71.2358705997467,300.0
0.21047987628064221,0.21047987628064144,71.45344471931458,300.0
