True SPO,Unamb SPO,Elapsed,Epochs
0.08261967239887212,0.08261967602136254,113.07344245910645,30.0
0.06845863795718268,0.0684586389737278,112.85654520988464,30.0
0.06175781756902909,0.06175782088956808,118.61586594581604,30.0
0.05763339108355477,0.057633394817209464,114.3998966217041,30.0
0.062050242700638934,0.06205024539753155,111.15575551986694,30.0
0.0659096255733524,0.06590962927805064,109.5215380191803,30.0
0.08932642420011926,0.08939430456363291,105.47751474380493,30.0
0.10442997455099054,0.10442997567539707,113.02055478096008,30.0
0.06138271611785518,0.061382717824522114,113.33818125724792,30.0
0.07378050741487022,0.07378050969129954,115.52177143096924,30.0
