True SPO,Unamb SPO,Elapsed,Epochs
0.0778058510975558,0.077805851712858,230.54104566574097,30.0
0.073465721255994,0.07346572010551257,235.8091869354248,30.0
0.0717125415430657,0.07171254342848739,235.98616576194763,30.0
0.06060620780155587,0.0606062086565391,241.89613604545593,30.0
0.06598019859175999,0.06598019885998795,214.5209403038025,30.0
0.07614249475849252,0.07614249640331101,212.75887894630432,30.0
0.06130892551665832,0.06130892605255592,237.58217024803162,30.0
0.06793223172132574,0.06793222973195938,217.17329859733582,30.0
0.054873221617155694,0.05487322197182139,220.95085787773132,30.0
0.07680861323808003,0.07680861377593763,222.89647150039673,30.0
