True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.005163029979558082,0.005163070881691156,0.004273508814124101,65.6188714504242,0.0
0.0035327118878140593,0.00353281457946445,0.005213328685381268,66.63294720649719,0.0
0.0033185428749840005,0.003318580111298064,0.004491509184194913,65.58283615112305,0.0
0.004566027214787952,0.0045660787125214744,0.0055807939918242865,66.00892877578735,0.0
0.003436692413523275,0.003436759571721955,0.004313456231421327,66.48632216453552,0.0
0.003935474355639131,0.003935521070773884,0.004420118987761979,65.66918277740479,0.0
0.004736085630025764,0.004736120764390002,0.0056749519367273885,66.59539127349854,0.0
0.0031156843986587606,0.0031157216859198276,0.004647695732024162,65.4978175163269,0.0
0.005350421445402894,0.005350474797834568,0.007165799644804964,64.93388628959656,0.0
0.004833195905075237,0.004833372985168232,0.0050178925569540605,65.44133067131042,0.0
