True SPO,Unamb SPO,Elapsed,Epochs
0.21834300760673916,0.2183430076067391,43.21002459526062,30.0
0.18392660134311725,0.18392660134311725,42.65293788909912,30.0
0.1598971074820043,0.15989710748200422,42.9274206161499,30.0
0.17786405733757704,0.17786405733757704,42.784656286239624,30.0
0.15617398090179904,0.15617398090179896,43.97175335884094,30.0
0.13439769784662636,0.13439769784662636,43.0459098815918,30.0
0.16380208347368147,0.16380208347368147,42.976213693618774,30.0
0.21559023903355176,0.21559023903355176,43.09476685523987,30.0
0.24390775625435232,0.24390775625435232,43.13515567779541,30.0
0.11955460246908,0.11955460246908,43.79600381851196,30.0
