True SPO,Unamb SPO,Elapsed,Epochs
0.21834300760673916,0.2183430076067391,43.53738784790039,30.0
0.18392660134311725,0.18392660134311725,41.568296909332275,30.0
0.1598971074820043,0.15989710748200422,42.618547201156616,30.0
0.17786405733757704,0.17786405733757704,42.60944128036499,30.0
0.15617398090179904,0.15617398090179896,44.220484495162964,30.0
0.13439769784662636,0.13439769784662636,44.717241525650024,30.0
0.16380208347368147,0.16380208347368147,45.53863072395325,30.0
0.21559023903355176,0.21559023903355176,42.917035818099976,30.0
0.24390775625435232,0.24390775625435232,44.836414098739624,30.0
0.11955460246908,0.11955460246908,41.77574157714844,30.0
