True SPO,Unamb SPO,Elapsed,Epochs
0.10377648354879712,0.1037764873277334,0.35035014152526855,0.0
0.10152635733968043,0.10152636080773599,0.05006051063537598,0.0
0.11105659728772313,0.11105660090049946,0.0436854362487793,0.0
0.10848485075203448,0.10848485713512149,0.04357028007507324,0.0
0.11948363474725383,0.11948363811470197,0.04317951202392578,0.0
0.11325413598700969,0.11325413917685337,0.054019927978515625,0.0
0.11436788218931272,0.11436788576093782,0.05383801460266113,0.0
0.11842105518177824,0.11842105884001182,0.05332207679748535,0.0
0.11347321575190575,0.11347321972238436,0.04412364959716797,0.0
0.11794441778593429,0.11794442075330612,0.04491782188415527,0.0
