True SPO,Unamb SPO,Elapsed,Epochs
0.13806566942344917,0.13807497696862486,122.09853458404541,0.0
0.13411082901516017,0.1342091402542544,120.42254376411438,0.0
0.12170936697307581,0.12170941258981205,121.93229794502258,0.0
0.12962087248263635,0.1296209162049466,120.89453220367432,0.0
0.13729667341417243,0.13729671473345803,121.97839951515198,0.0
0.12663306457283827,0.12663311678816125,120.64277029037476,0.0
0.13964977672333337,0.1396498134802042,121.86682605743408,0.0
0.12853532447162788,0.12853537371855267,123.62744665145874,0.0
0.13142391892170271,0.13142395515596203,121.46811366081238,0.0
0.14074693874301053,0.14074698478137854,121.09269118309021,0.0
