True SPO,Unamb SPO,Elapsed,Epochs
0.01104118533652353,0.011041246206969934,1184.071660041809,300.0
0.010542784609040423,0.0105428479750515,1185.6210358142853,300.0
0.009567712226499898,0.009567772267583693,1233.8853151798248,300.0
0.008723726102604858,0.008723786750204576,1240.0360758304596,300.0
0.011301153786834026,0.011301215092293005,1276.1724591255188,300.0
0.010154093324351382,0.010154154166620227,1288.0745167732239,300.0
0.010975439621263738,0.010975503910829547,1273.6793251037598,300.0
0.01075728652230898,0.010757345224136476,1309.7640376091003,300.0
0.009626675387593937,0.009626731611235074,1281.3309383392334,300.0
0.01155738490244251,0.011557449617033836,1412.1145267486572,300.0
