True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.017316033389288707,0.017316035332572085,55.38499270629883,488.6113815307617,4.0
0.01925453503057313,0.01927463555084794,47.70763586425781,470.36031579971313,4.0
0.017630866653751943,0.017630867193155448,50.807819885253906,675.8211612701416,4.0
0.01918314693822923,0.0191831473994733,52.50679718017578,651.2992444038391,4.0
0.01927788004636777,0.01927787863294548,58.33907995605469,524.3410725593567,4.0
0.019359933733493154,0.019359934792114092,49.31484292602539,470.0293884277344,4.0
0.01853810775651565,0.018538107787385058,48.96003936767578,523.3922116756439,4.0
0.01773420866049615,0.01773420714027382,54.34850057983398,537.8992788791656,4.0
0.018502830203365215,0.018502829019133377,51.22203656005859,531.9390575885773,4.0
0.01662053404553393,0.016620533457248562,53.28331951904297,548.1063568592072,4.0
