True SPO,Unamb SPO,Elapsed,Epochs
0.14639439889478825,0.148002846882594,1187.256469964981,1000.0
0.1274336599483942,0.12852262113194968,1184.1598734855652,1000.0
0.13886782265068884,0.14049759715967863,1251.2853739261627,1000.0
0.13855365213295534,0.1398455835569187,1638.7378087043762,1000.0
0.1249378662050558,0.12636592636164462,1041.2282075881958,1000.0
0.13683984143752176,0.13890910785813618,1179.7109808921814,1000.0
0.14122179022634285,0.14364664447914216,1161.0023357868195,1000.0
0.16360950248701947,0.16574247417956445,1227.1231336593628,1000.0
0.15100727874675993,0.1532153685310265,1165.250206708908,1000.0
0.1442786819492139,0.14646830170139366,1196.3772246837616,1000.0
