True SPO,Unamb SPO,MSE,Elapsed,Epochs
0.06315886197035125,0.06315886221374291,16.899571670532225,243.89539456367493,4.0
0.0626791913961603,0.06267919080458793,12.850013832092285,244.52020001411438,4.0
0.06148531366265787,0.06148531130881057,13.557575637817383,244.58416938781738,4.0
0.07847864643225337,0.07847864717582394,14.654694915771485,240.54666543006897,4.0
0.07883306684565285,0.07883306535514265,17.695807144165038,243.69367933273315,4.0
0.06826588529952975,0.06826588640726892,13.447655158996582,244.70224523544312,4.0
0.0619160079375861,0.061916006731646676,13.697761016845703,244.2302761077881,4.0
0.07300848649851296,0.0730121067431334,16.190738960266113,244.39244413375854,4.0
0.062345746662750334,0.06234574980003537,14.446406631469726,244.76125288009644,4.0
0.06332559433384836,0.06332559182656138,15.496500091552734,245.13646626472473,4.0
